text,candidate,source,channel,script
त चोरको दिन सकियो अब २०८३ मा पकै पनि केपि पर्च्न्ड सेरे जेल्मा 100% ठोक्वा,kp oli,election_data.csv,comment,deva
कार्यक्रम पछि प्रसारण समाप्त 😅,kp oli,election_data.csv,comment,deva
अहिले हासो र मजाकको टिका र टिप्पणी गर्नु तपाईको बहसमा छ बा तर २ मैना पछी कृतीपूरको गगन जीको डाडोमा बसेर उडायो सवै सपना हुरीले गित गाएर वस्तु होला😂😂,kp oli,election_data.csv,comment,deva
"ताली बजाउने कति जना होलान।१५,२० जना होला।सुन्ने र ताली बजाउने मान्छे हरु देखाउनु पर्‍यो।",kp oli,election_data.csv,comment,deva
Manxe ta Really  kura garne ho...bujdai jada gahiro...xa ......,kp oli,election_data.csv,comment,latin
tero patta saph hunxa,kp oli,election_data.csv,comment,latin
थुइक्क यस्तो हत्यारा चोर भ्रस्टचारी बोल्दा नि ताली ठोक्ने हातहरु किन कुहियर नझरेका होलान थुइक्क नेपाली हो 1 छाक मासु भात मा बिक्ने वाला अलि कती सोच बदल तिमिले त देस बनेको देख्न पायानौ आफ्नो आउने पुस्ताले त हाम्रो देस भन्ने गर्भ गरून् तेस्ता नेता चुन मासु भात हरु,kp oli,election_data.csv,comment,deva
Let&#39;s see 👍,kp oli,election_data.csv,comment,latin
Yesta ko kura diner tali Marne vaneka kasta holan,kp oli,election_data.csv,comment,latin
तेरो दिन गयो हत्यारा अझै भुक्दैछ पापि,kp oli,election_data.csv,comment,deva
"Balla talla jyan bachayera vagne vagoda Bagh re ukhane le tukka lei sakiyo desh chor,dalal  papi oli😡😡😡",kp oli,election_data.csv,comment,latin
तँ तेरि माकि चुत रण्डिकाे छाेराे,kp oli,election_data.csv,comment,deva
Churifuri nagar baje sakinxan timra din ab,kp oli,election_data.csv,comment,latin
Aba vot hoina lati kanxas aba tahile ta,kp oli,election_data.csv,comment,latin
Taro pata saf hunxa hardai gar sala chor kukur 😡😡😡,kp oli,election_data.csv,comment,latin
Taro pata saf hunxa hardai gar,kp oli,election_data.csv,comment,latin
Ta marrna,kp oli,election_data.csv,comment,latin
"KP OLI LAI FASI KO SAJA DINU PARXA, HE IS THE VICTIM OF GENZ DEAD CASE.",kp oli,election_data.csv,comment,latin
"मान्छे चाहिँ देखिदैन त??!अहिले ओलिले तेस्तै गर्दै छ रे भन्ने समाचार छ।घर कम्पाउन्ड भित्र कार्यक्रम गर्ने र स्रोता नदेखाउने,दुई चार जनाले ताली बजाउन लगाउने र हल्ला गर्ने ठुलो कार्यक्रम गरेको धेरै  जनता आएको जस्तो भ्रम बनाउने।",kp oli,election_data.csv,comment,deva
Tr vrateharulai nasta garna vyana teams dukhixu ju ju vasanle matryai hudaina 😂😂😂😂😂😂😂😂😂😂😂😂😂😂.        😢😮,kp oli,election_data.csv,comment,latin
केछ झाेले हाे अज पनि मासु भात😂😂,kp oli,election_data.csv,comment,deva
Hawa chatake mukhma ram 2 bagalima xura,kp oli,election_data.csv,comment,latin
Mc tyo aandolan ma tero nati xora xori ko mritu vako vaye. ksto feel garthis...socheko xas,kp oli,election_data.csv,comment,latin
खेलौनाहरु खेल।,kp oli,election_data.csv,comment,deva
Aajw yo din tmiharu ley garda vako vako ho Nepal banaunw sakni vaye etro barsha luterw basdainw sabai becherw khaisakyo ajai janta laai jhuto aas dhekhaudai xa,kp oli,election_data.csv,comment,latin
जति सकतिसलि भयरनि पुलिस ले छाठि दिय खतम,kp oli,election_data.csv,comment,deva
"Hali Gothala haru Le jimmewari Lidainan sabai dosh Goru ,bastu Lai dinchhan .",kp oli,election_data.csv,comment,latin
Kaile morcha yo...hatiyara 😂😂feri sweet bhasan dedy cha ..ufff thake ho 😂😂😂..desh ramro istethe mai cha,kp oli,election_data.csv,comment,latin
Good come back..KP ji..please now do something better and make history 🙏👍,kp oli,election_data.csv,comment,latin
माधर्चोद रिप रिप रिप रिप रिप केपि रिप रिप रिप रिप रिप रिप रिप रिप रिप रिप,kp oli,election_data.csv,comment,deva
यो भ्रष्टाचारी को नाईके उखानेको गु खानि कुकुर हरु को पारा हेरन नेपाली जनताहो 😅😅😅😂😂,kp oli,election_data.csv,comment,deva
"पार्टीका उपाध्यक्ष ज्यूहरु उपस्थित हुनुभएन कि क्याहो, सम्बोधन गर्दा एकैचोटी &quot;पार्टीका महासचिव ज्यू&quot; भनेको सुनियो !?🤔",kp oli,election_data.csv,comment,mixed
धेेर रमराे भयाे,kp oli,election_data.csv,comment,deva
Sala kukur daka choor vrasta janmara kutta,kp oli,election_data.csv,comment,latin
Purana neta thyagau naya lai rojau. Aba e  purana netale desh banauxan bhannu ra saade ko khoi ke jharxa ra syal le khanxu bhanejastai ho sathi ho. Tesaile belamai buddhi purau.,kp oli,election_data.csv,comment,latin
Kp ba mawobadi ra anaya parti ka sathi haru lai  aauna aatur hunuhunaxa aahawan garnu hola..,kp oli,election_data.csv,comment,latin
अब तलाई जलाउनु छ,kp oli,election_data.csv,comment,deva
थुकना नालाय भतुवा हरु।,kp oli,election_data.csv,comment,deva
Hatyara varastachary dalal fataha  kp olii  lagayat sabai varastchari haru lai jail hunnu jarury chha,kp oli,election_data.csv,comment,latin
Kidney fel bhayeka marna nasakeka😂😂😂,kp oli,election_data.csv,comment,latin
ए   सेकेन्द   नेताहो   यसै को  बोलि  सुनी  र     पछि  लाग्ने   कि    यो  मोर्दा  को   दिन   कोले   अग्ग्दी   बधौला   कसैले  वाद  बिबाद  गर्दै  नौ  के  पि   ले  जे  ब्प्ल्छ  तेसैमा  ताली  बजाउने  ।।थुइक्क   ।।।पाजी    पाजी।।।।।हो  थुइक्क।।।,kp oli,election_data.csv,comment,deva
सार्वभौमसत्ता राष्ट-राष्ट्रियतामा भनेरअ लेखिदीएकाेभयए खाेलानुहायएर कमन्डलुबाेकेरअ कुटिझुपराझापराे टहराे बााशहुन्थ्याे आगाेतअलाऊनुपर्दैनथ्याे हाेलानीिंँ।-Gen-zZ,kp oli,election_data.csv,comment,mixed
